,id,created_at,user,text,language,lat,lng,user location,user utc offset,user time zone,Parsed,lemmas
7392,'398926591121580032',1383917685.0,TipanEliseo,"@PhilstarNews @PilStarNgayon (Nakawan ang bayan, yan ang utak ni Napoles)",tl,,,,,,"@PhilstarNews @PilStarNgayon (Nakawan ang bayan, yan ang utak ni Napoles)","['nakawan', 'ang', 'bayan', 'yan', 'ang', 'utak', 'napoles']"
7393,'398926647711113216',1383917699.0,nefeerr,"https://t.co/U0ABQc2GT0 Valencia Plaza Napoles y Sicilia,5 10-11 12:00 discurso de Julio Anguita,para llevar pais a la 3 Republica.",es,,,"foios,valencia,espaa",-14400.0,Atlantic Time (Canada),"https://t.co/U0ABQc2GT0 Valencia Plaza Napoles y Sicilia,5 10-11 12:00 discurso de Julio Anguita,para llevar pais a la 3 Republica.","['https://t.co/u0abqc2gt0', 'valencia', 'plaza', 'napoles', 'sicilia,5', '12:00', 'discurso', 'julio', 'anguita', 'para', 'llevar', 'pai', 'republica']"
7394,'398926671538970624',1383917704.0,MauiAng,@bastebiler Huh? Ano yun? Di ko na maalala. Di ko na matandaan :)) #napoles wooooooooooh xD,tl,,,MNL,28800.0,Beijing,@bastebiler Huh? Ano yun? Di ko na maalala. Di ko na matandaan :)) #napoles wooooooooooh xD,"['huh', 'ano', 'yun', 'maalala', 'matandaan', 'napole', 'wooooooooooh']"
7395,'398927085240324096',1383917803.0,NuaEich,"Miriam: What does the fox say? Napoles: Di ko po alam Miriam: Di mo rin alam? -,-""",id,,,,,,"Miriam: What does the fox say? Napoles: Di ko po alam Miriam: Di mo rin alam? -,-""","['miriam', 'fox', 'napole', 'alam', 'miriam', 'rin', 'alam']"
7396,'398927224172068864',1383917836.0,boogieid,@ABSCBNNews Revilla should just RESIGN it's obvious that he's protecting Napoles so that she won't implicate him in the Scam! #PatrolPork,en,,,,,,@ABSCBNNews Revilla should just RESIGN it's obvious that he's protecting Napoles so that she won't implicate him in the Scam! #PatrolPork,"['revilla', 'resign', 'obvious', 'protect', 'napoles', 'will', 'not', 'implicate', 'scam', 'patrolpork']"
7397,'398927782723325953',1383917969.0,jeff_dizon,@ibViang bwahahahaha! At gantihan ba ito? #ganitahanmonahabangbuhaykapa #napoles,tl,,,between your ears ,28800.0,Hong Kong,@ibViang bwahahahaha! At gantihan ba ito? #ganitahanmonahabangbuhaykapa #napoles,"['bwahahahaha', 'gantihan', 'ito', 'ganitahanmonahabangbuhaykapa', 'napole']"
7398,'398927847315632128',1383917985.0,imdianemiranda,"@jonelleJBgarcia nothing really, it's just about the pork barrel thinggy",en,,,"Toronto, Ontario",-14400.0,Atlantic Time (Canada),"@jonelleJBgarcia nothing really, it's just about the pork barrel thinggy","['pork', 'barrel', 'thinggy']"
7399,'398928774311317504',1383918206.0,_kaTz0ne,"Cant get over about Napoles wealth which is ""tama lang"" having 3 houses and 7 cars. If thats the case, we belong to the poorest of the poor.",en,14.55232727,121.06330723,WEIRD WORLD,-28800.0,Pacific Time (US & Canada),"Cant get over about Napoles wealth which is ""tama lang"" having 3 houses and 7 cars. If thats the case, we belong to the poorest of the poor.","['not', 'napoles', 'wealth', 'tama', 'lang', 'have', 'house', 'car', 'case', 'belong', 'poor', 'poor']"
7400,'398928812731138048',1383918215.0,KenjiGarcia05,@itsmeKimWilhelm @richblujays 3weeks na pala!! Eh bakit last week ata may nilalandi kang iba? Hahaha ung totoo kim? Napoles ang peg??,tl,,,MANILA,28800.0,Beijing,@itsmeKimWilhelm @richblujays 3weeks na pala!! Eh bakit last week ata may nilalandi kang iba? Hahaha ung totoo kim? Napoles ang peg??,"['3week', 'pala', 'bakit', 'week', 'ata', 'nilalandi', 'kang', 'iba', 'hahaha', 'ung', 'totoo', 'kim', 'napoles', 'ang', 'peg']"
7401,'398929417378226176',1383918359.0,toyz_c,TIWALA LANG KAY #GOD MAGIGING OK DIN ANG LAHAT :) #YOLANDA lumayas kana sama muna si #NAPOLES! :D http://t.co/OJ2YfsaXVv,tl,,,,,,TIWALA LANG KAY #GOD MAGIGING OK DIN ANG LAHAT :) #YOLANDA lumayas kana sama muna si #NAPOLES! :D http://t.co/OJ2YfsaXVv,"['tiwala', 'lang', 'kay', 'god', 'magiging', 'din', 'ang', 'lahat', 'yolanda', 'lumaya', 'kana', 'sama', 'muna', 'napoles', 'http://t.co/oj2yfsaxvv']"
7402,'398929720378925056',1383918431.0,ipatricia_01,"""What does the fox say?""Napoles: ""Di ko po alam.""()",ja,,,,-28800.0,Pacific Time (US & Canada),"""What does the fox say?""Napoles: ""Di ko po alam.""()","['fox', 'say?""napole', 'alam']"
7403,'398930414732980224',1383918597.0,purpleandaluz,"Dear Yolanda, lumayas ka na! Isama mo si napoles. Na-explain ko na. Labyuuu!",tl,,,Lucena city,-36000.0,Hawaii,"Dear Yolanda, lumayas ka na! Isama mo si napoles. Na-explain ko na. Labyuuu!","['dear', 'yolanda', 'lumaya', 'isama', 'napole', 'explain', 'labyuuu']"
7404,'398931349198741504',1383918820.0,_ImNoel,#pdaf scam #Napoles  @supsup010 @Karen_DaviLa @Abi_Valte eto dapat dyan eh @dawende http://t.co/b0XsSglTRL,tl,,,"Hotel California, US",-28800.0,Pacific Time (US & Canada),#pdaf scam #Napoles  @supsup010 @Karen_DaviLa @Abi_Valte eto dapat dyan eh @dawende http://t.co/b0XsSglTRL,"['pdaf', 'scam', 'napoles', 'eto', 'dapat', 'dyan', 'http://t.co/b0xssgltrl']"
7405,'398931455419899904',1383918845.0,Inmy90,De camino a l pequea napoles a saludar a nuestrs amigs @pizzametrogr y q nos encontramos! :D @kany19308 @Alex1989ho http://t.co/bsokgHzmgJ,es,,,,3600.0,Amsterdam,De camino a l pequea napoles a saludar a nuestrs amigs @pizzametrogr y q nos encontramos! :D @kany19308 @Alex1989ho http://t.co/bsokgHzmgJ,"['camino', 'pequea', 'napol', 'saludar', 'nuestrs', 'amigs', 'nos', 'encontramo', 'http://t.co/bsokghzmgj']"
7406,'398931562202267648',1383918870.0,immacylamariz,"@QueenAshi: Yolanda, handa naming ialay ang Chicser at si Napoles umalis ka lang sa Pinas. Labyu!",tl,,,,,,"@QueenAshi: Yolanda, handa naming ialay ang Chicser at si Napoles umalis ka lang sa Pinas. Labyu!","['yolanda', 'handa', 'name', 'ialay', 'ang', 'chicser', 'napoles', 'umali', 'lang', 'pinas', 'labyu']"
7407,'398931783737040896',1383918923.0,MobRally,Leo Paras: WHY NAPOLES LIED? http://t.co/bC6J5Xr9hX,en,,,,,,Leo Paras: WHY NAPOLES LIED? http://t.co/bC6J5Xr9hX,"['leo', 'paras', 'napoles', 'lied', 'http://t.co/bc6j5xr9hx']"
7408,'398931864510930944',1383918942.0,MobRally,Leo Paras: WHY NAPOLES LIED? http://t.co/rRLnwCd16l,en,,,,,,Leo Paras: WHY NAPOLES LIED? http://t.co/rRLnwCd16l,"['leo', 'paras', 'napoles', 'lied', 'http://t.co/rrlnwcd16l']"
7409,'398931967564980224',1383918967.0,MobRally,Leo Paras: WHY NAPOLES LIED? http://t.co/1UN2NiFR1d,en,,,,,,Leo Paras: WHY NAPOLES LIED? http://t.co/1UN2NiFR1d,"['leo', 'paras', 'napoles', 'lied', 'http://t.co/1un2nifr1d']"
7410,'398932053237850113',1383918987.0,leabianca1,@MyJaps: May amnesia yata si Napoles.,tl,,,UNIVERSE,28800.0,Beijing,@MyJaps: May amnesia yata si Napoles.,"['amnesia', 'yata', 'napoles']"
7411,'398932107747028992',1383919000.0,MrsA41407250,http://t.co/zv661ElTjm: Bong's lawyer: Senate violated Napoles' right http://t.co/pPDSdztWWT via @ABSCBNNews,en,,,,,,http://t.co/zv661ElTjm: Bong's lawyer: Senate violated Napoles' right http://t.co/pPDSdztWWT via @ABSCBNNews,"['http://t.co/zv661eltjm', 'bong', 'lawyer', 'senate', 'violate', 'napoles', 'right', 'http://t.co/ppdsdztwwt']"
7412,'398932770694516736',1383919159.0,MrsA41407250,"Hoy bodegon, i did not see any violated to napoles but its not over the fat lady thing, sabi nga. Ky ikw bodegon iaayos  u ha,",tl,,,,,,"Hoy bodegon, i did not see any violated to napoles but its not over the fat lady thing, sabi nga. Ky ikw bodegon iaayos  u ha,","['hoy', 'bodegon', 'violate', 'napole', 'fat', 'lady', 'thing', 'sabi', 'nga', 'ikw', 'bodegon', 'iaayos']"
7413,'398932954233073664',1383919202.0,lingat_mara,@realedumanzano @senmiriam Ms.Napoles Matakot k kay @senmiriam matindi pa naman magalit yan sige ka hala ka!!!,tl,,,,,,@realedumanzano @senmiriam Ms.Napoles Matakot k kay @senmiriam matindi pa naman magalit yan sige ka hala ka!!!,"['napoles', 'matakot', 'kay', 'matindi', 'naman', 'magalit', 'yan', 'sige', 'hala']"
7414,'398932951955562496',1383919202.0,inzaynwithlarry,"JANET NAPOLES-  MOTHER OF ALL SCAMS. DAPAT ""QUEEN OF ALL SCAMS""",en,,,Neverland,28800.0,Beijing,"JANET NAPOLES-  MOTHER OF ALL SCAMS. DAPAT ""QUEEN OF ALL SCAMS""","['janet', 'napoles-', 'mother', 'scams', 'dapat', 'queen', 'scams']"
7415,'398933153382821888',1383919250.0,RexRex94,@SenatorBinay Hello maam. Hindi po ba araw-araw ang senate hearing with Ms.Napoles?,tl,,,Philippines,-14400.0,Atlantic Time (Canada),@SenatorBinay Hello maam. Hindi po ba araw-araw ang senate hearing with Ms.Napoles?,"['hello', 'maam', 'hindi', 'araw', 'araw', 'ang', 'senate', 'hearing', 'napole']"
7416,'398933332731256832',1383919293.0,RexRex94,@SenatorBinay I mean hindi ba araw-araw ang Senate Hearing with Ms. Napoles?,tl,,,Philippines,-14400.0,Atlantic Time (Canada),@SenatorBinay I mean hindi ba araw-araw ang Senate Hearing with Ms. Napoles?,"['mean', 'hindi', 'araw', 'araw', 'ang', 'senate', 'hearing', 'ms.', 'napoles']"
7417,'398933458119958528',1383919322.0,princessjasmoon,@joshallencampos @jhoycethegreat napoles.-_-,hu,,,manila,28800.0,Beijing,@joshallencampos @jhoycethegreat napoles.-_-,['napoles.-_-']
7418,'398933767894892544',1383919396.0,PorkBarrelNews,Legarda: Ive given up my pork for 2014 http://t.co/9y4k5y9E2k #porkbarrel #pdaf #dap,en,,,,,,Legarda: Ive given up my pork for 2014 http://t.co/9y4k5y9E2k #porkbarrel #pdaf #dap,"['legarda', 'have', 'give', 'pork', 'http://t.co/9y4k5y9e2k', 'porkbarrel', 'pdaf', 'dap']"
7419,'398933785820946432',1383919401.0,jamelferrer,"JANET NAPOLESJ- anetA- lahas kay mahal, magara ang damitN-ais malaman kaninong pera ang yong ginamit?E- to... http://t.co/yQdGBrno2K",tl,,,,,,"JANET NAPOLESJ- anetA- lahas kay mahal, magara ang damitN-ais malaman kaninong pera ang yong ginamit?E- to... http://t.co/yQdGBrno2K","['janet', 'napolesj-', 'aneta-', 'laha', 'kay', 'mahal', 'magara', 'ang', 'damitn', 'ais', 'malaman', 'kaninong', 'pera', 'ang', 'yong', 'ginamit?e-', 'http://t.co/yqdgbrno2k']"
7420,'398933881443086336',1383919423.0,JoeMaristela,#Osmena: important thing is that #Napoles is secure and she can divulge details of her #transactions http://t.co/Pt7msf8Mmy #PDAF #PorkScam,en,,,,28800.0,Hong Kong,#Osmena: important thing is that #Napoles is secure and she can divulge details of her #transactions http://t.co/Pt7msf8Mmy #PDAF #PorkScam,"['osmena', 'important', 'thing', 'napoles', 'secure', 'divulge', 'detail', 'transaction', 'http://t.co/pt7msf8mmy', 'pdaf', 'porkscam']"
7421,'398934111932264448',1383919478.0,RexRex94,"Kawawa naman po si Ms. Napoles.Kahit yan ang ginawa niya, nakakaawa rin siya.",tl,,,Philippines,-14400.0,Atlantic Time (Canada),"Kawawa naman po si Ms. Napoles.Kahit yan ang ginawa niya, nakakaawa rin siya.","['kawawa', 'naman', 'ms.', 'napoles', 'kahit', 'yan', 'ang', 'ginawa', 'niya', 'nakakaawa', 'rin', 'siya']"
7422,'398934297731559424',1383919523.0,beaphernelia,wow napoles' daughter tho http://t.co/IBr8KGmQtn,en,,,????,28800.0,Singapore,wow napoles' daughter tho http://t.co/IBr8KGmQtn,"['wow', 'napole', 'daughter', 'tho', 'http://t.co/ibr8kgmqtn']"
7423,'398934589491511296',1383919592.0,missjayananoemi,"Ang kagandahan mo parang JANET NAPOLES. ""Hindi ko alam!",tl,,,quezon city,,,"Ang kagandahan mo parang JANET NAPOLES. ""Hindi ko alam!","['ang', 'kagandahan', 'parang', 'janet', 'napoles', 'hindi', 'alam']"
7424,'398934746006581249',1383919629.0,vuelosNapoles,"Vuelos desde Pau hasta Napoles desde 257,76 Euros.http://t.co/ZKbaTQpCtJ",es,,,,,,"Vuelos desde Pau hasta Napoles desde 257,76 Euros.http://t.co/ZKbaTQpCtJ","['vuelos', 'desde', 'pau', 'hasta', 'napoles', 'desde', 'euros.http://t.co', 'zkbatqpctj']"
7425,'398934934016237568',1383919674.0,bammargeraormc,"Dnde iras en tus vacaciones de ensueo?  A Madrid, Manchester, Napoles y Paris http://t.co/koPH4gFtZA",es,,,En mi casa,-21600.0,Central Time (US & Canada),"Dnde iras en tus vacaciones de ensueo?  A Madrid, Manchester, Napoles y Paris http://t.co/koPH4gFtZA","['dnde', 'ira', 'tus', 'vacacione', 'ensueo', 'madrid', 'manchester', 'napoles', 'paris', 'http://t.co/koph4gftza']"
7426,'398935359163478016',1383919776.0,Alex1989ho,@pizzametrogr @Inmy90 @kany19308 siempre es un placer saludar a nuestros amigos de la pequea napoles :) #GRANDESSS,es,,,granada,3600.0,Amsterdam,@pizzametrogr @Inmy90 @kany19308 siempre es un placer saludar a nuestros amigos de la pequea napoles :) #GRANDESSS,"['siempre', 'placer', 'saludar', 'nuestros', 'amigos', 'pequea', 'napoles', 'grandesss']"
7427,'398936076850454528',1383919947.0,AndreaLyleMann,"Bagyo: Yolanda Napoles :Yoliar Flirt: Yolandi""",id,,,Pampanga/Taguig,,,"Bagyo: Yolanda Napoles :Yoliar Flirt: Yolandi""","['bagyo', 'yolanda', 'napoles', 'yoliar', 'flirt', 'yolandi']"
7428,'398936281037963264',1383919995.0,LeatriceRockett,The reason why the senate's so aggressive against Napoles is because they know they're on the losing side. (imo),en,,,"Nordheim, United States",,,The reason why the senate's so aggressive against Napoles is because they know they're on the losing side. (imo),"['reason', 'senate', 'aggressive', 'napoles', 'know', 'losing', 'imo']"
7429,'398936285500280833',1383919997.0,citizenjo,@ABSCBNNews Napoles projected herself as guilty as accused thru her selective denials and answers. It was a joke.,en,,,,,,@ABSCBNNews Napoles projected herself as guilty as accused thru her selective denials and answers. It was a joke.,"['napoles', 'project', 'guilty', 'accuse', 'selective', 'denial', 'answer', 'joke']"
7430,'398936377867268096',1383920019.0,beaphernelia,"this janet napoles' daughter, y u keep on starting your blog posts as if on some f.r.i.e.n.d.s. episode name??? #fuckingplease",en,,,????,28800.0,Singapore,"this janet napoles' daughter, y u keep on starting your blog posts as if on some f.r.i.e.n.d.s. episode name??? #fuckingplease","['janet', 'napole', 'daughter', 'start', 'blog', 'post', 'f.r.i.e.n.d.s', 'episode', 'fuckingplease']"
7431,'398936502186835968',1383920048.0,paulinha301202,"I'm at D'Napoles Pizzaria (Joo Pessoa, PB) http://t.co/dvGKbuJjET",pt,,,,,,"I'm at D'Napoles Pizzaria (Joo Pessoa, PB) http://t.co/dvGKbuJjET","[""d'napole"", 'pizzaria', 'joo', 'pessoa', 'http://t.co/dvgkbujjet']"
7432,'398937125820694529',1383920197.0,psstJholie,"Yolanda, handa naming ialay ang Chicser at si Napoles umalis ka lang sa Pinas. Labyu! &lt;3 HAHAHA  #KeepSafe  #PrayForThePhilippines",tl,,,kapeyland.,28800.0,Beijing,"Yolanda, handa naming ialay ang Chicser at si Napoles umalis ka lang sa Pinas. Labyu! &lt;3 HAHAHA  #KeepSafe  #PrayForThePhilippines","['yolanda', 'handa', 'name', 'ialay', 'ang', 'chicser', 'napoles', 'umali', 'lang', 'pinas', 'labyu', 'lt;3', 'hahaha', 'keepsafe', 'prayforthephilippine']"
7433,'398937726315024385',1383920340.0,RomeoSy_va,Pork Barrel Flash Drive ! http://t.co/bFUhZ1Owuo,et,,,Philippines,,,Pork Barrel Flash Drive ! http://t.co/bFUhZ1Owuo,"['pork', 'barrel', 'flash', 'drive', 'http://t.co/bfuhz1owuo']"
7434,'398938055165632512',1383920418.0,Pee_Emdgreatguy,Sila pla talaga ang totoong mg jowa! #freddieaguilar #napoles http://t.co/HabS3WyoMy,tl,,,Quezon City,28800.0,Hong Kong,Sila pla talaga ang totoong mg jowa! #freddieaguilar #napoles http://t.co/HabS3WyoMy,"['sila', 'pla', 'talaga', 'ang', 'totoong', 'jowa', 'freddieaguilar', 'napole', 'http://t.co/habs3wyomy']"
7435,'398938100455735296',1383920429.0,madelinepingrey,"What's the matter, Napoles. For all we know you're already dead to those whom you plead allegiance to. (1/2)",en,,,"Brooklyn, United States",,,"What's the matter, Napoles. For all we know you're already dead to those whom you plead allegiance to. (1/2)","['matter', 'napoles', 'know', 'dead', 'plead', 'allegiance']"
7436,'398938358023331840',1383920491.0,jcyberinux,Sen. Miriam asks Napoles: Who is most guilty? - http://t.co/Ecs0X1vJx3,en,,,Philippines,28800.0,Hong Kong,Sen. Miriam asks Napoles: Who is most guilty? - http://t.co/Ecs0X1vJx3,"['sen.', 'miriam', 'ask', 'napoles', 'guilty', 'http://t.co/ecs0x1vjx3']"
7437,'398938964662300672',1383920635.0,sweetchxlee,"Kung d man makulong c napoles ,, pwd bgyan nlang sya ng tig isang sampal,, bawat tao",tl,,,malabon city,,,"Kung d man makulong c napoles ,, pwd bgyan nlang sya ng tig isang sampal,, bawat tao","['kung', 'man', 'makulong', 'napole', 'pwd', 'bgyan', 'nlang', 'sya', 'tig', 'isang', 'sampal', 'bawat', 'tao']"
7438,'398939058489266176',1383920658.0,Sheepdog1998,That kind of smiles shows he knows something about the defense of Napoles before the senate. http://t.co/RCMEHnbZaF,en,,,,,,That kind of smiles shows he knows something about the defense of Napoles before the senate. http://t.co/RCMEHnbZaF,"['kind', 'smile', 'show', 'know', 'defense', 'napoles', 'senate', 'http://t.co/rcmehnbzaf']"
7439,'398939303516307456',1383920716.0,paulinha301202,"I'm at D'Napoles Pizzaria (Joo Pessoa, PB) http://t.co/qRExSXSXfq",pt,,,,,,"I'm at D'Napoles Pizzaria (Joo Pessoa, PB) http://t.co/qRExSXSXfq","[""d'napole"", 'pizzaria', 'joo', 'pessoa', 'http://t.co/qrexsxsxfq']"
7440,'398939373283975168',1383920733.0,jcedwicks,"""Don't let negativity drag you down. Use it as motivation to work hard.""Goodmorning.Free fb. Free Twitter.Bka dto napnta 10b ni napoles.",en,,,PHILIPPINES,32400.0,Seoul,"""Don't let negativity drag you down. Use it as motivation to work hard.""Goodmorning.Free fb. Free Twitter.Bka dto napnta 10b ni napoles.","[""n't"", 'let', 'negativity', 'drag', 'use', 'motivation', 'work', 'hard.""goodmorn', 'free', 'free', 'twitter', 'bka', 'dto', 'napnta', '10b', 'napole']"
7441,'398939378120015873',1383920734.0,Jervydelota,Arnold Clavio unprofessional interview to the lawyer of Napoles Atty Alfredo Villamor.   http://t.co/ROCWxJHUiI,en,,,Davao City,-28800.0,Tijuana,Arnold Clavio unprofessional interview to the lawyer of Napoles Atty Alfredo Villamor.   http://t.co/ROCWxJHUiI,"['arnold', 'clavio', 'unprofessional', 'interview', 'lawyer', 'napoles', 'atty', 'alfredo', 'villamor', 'http://t.co/rocwxjhuii']"
7442,'398939404548730880',1383920740.0,paulinha301202,"I'm at D'Napoles Pizzaria (Joo Pessoa, PB) http://t.co/IuaEkoTvT7",pt,,,,,,"I'm at D'Napoles Pizzaria (Joo Pessoa, PB) http://t.co/IuaEkoTvT7","[""d'napole"", 'pizzaria', 'joo', 'pessoa', 'http://t.co/iuaekotvt7']"
7443,'398939426186752000',1383920745.0,Bregonia,Sen. Miriam asks Napoles: Who is most guilty? | Watch the video - Yahoo Philippines News http://t.co/cU8PAf60hq,en,,,Val city,-32400.0,Alaska,Sen. Miriam asks Napoles: Who is most guilty? | Watch the video - Yahoo Philippines News http://t.co/cU8PAf60hq,"['sen.', 'miriam', 'ask', 'napoles', 'guilty', 'watch', 'video', 'yahoo', 'philippines', 'news', 'http://t.co/cu8paf60hq']"
7444,'398939495896481792',1383920762.0,angeline_freyre,What does the fox say? #Napoles: di ko po alam!,en,,,,,,What does the fox say? #Napoles: di ko po alam!,"['fox', 'napoles', 'alam']"
7445,'398939793704226817',1383920833.0,jrguir,"""@Dyowks: Sana lahat tayo katulad ni Napoles, Bigla tayong yayaman ng HINDI NATIN ALAM.""",tl,,,,,,"""@Dyowks: Sana lahat tayo katulad ni Napoles, Bigla tayong yayaman ng HINDI NATIN ALAM.""","['sana', 'lahat', 'tayo', 'katulad', 'napoles', 'bigla', 'tayong', 'yayaman', 'hindi', 'natin', 'alam']"
7446,'398939825211854848',1383920840.0,BabyyyDj14__,"""@PrinceOfBanats: Yung kagandahan mo parang sagot ni Napoles, HINDI KO ALAM!""",tl,,,Philippines :),28800.0,Beijing,"""@PrinceOfBanats: Yung kagandahan mo parang sagot ni Napoles, HINDI KO ALAM!""","['yung', 'kagandahan', 'parang', 'sagot', 'napoles', 'hindi', 'alam']"
