text,created_at,user,user utc offset,language,lat,id,user time zone,lng,user location
"ayan, madilim na sa labas.  Hold on to your seats.  This is it guys... #yolanda http://t.co/IF1YG3IqBc",1383761735.0,_rykoes,Manila,en,,'398272488612057088',Hong Kong,,28800
Monster cat 5 super typhoon #Haiyan buzz-sawing toward Philippines. Winds sustained at 170 mph. http://t.co/7bzOoqauYh,1383761736.0,anthonywx,,en,,'398272493192216576',Eastern Time (US & Canada),,-18000
No class because of YOLANDA!!hahaand still keep safe always everyone :),1383761738.0,marydonnapanis,,en,,'398272499311333376',Beijing,,28800
Yolanda's approaching. Brace yourselves.,1383761740.0,JCPERNMN,Philippines,en,,'398272507607650304',International Date Line West,,-39600
Whoa!RT @washingtonpost: Super typhoon hits Category 5 on path to Philippines http://t.co/bh1aFlUnUl http://t.co/zDYmqif4d5,1383761745.0,MizDLJohnson,"T: 33.9791878,-80.4002284",en,,'398272529527087104',Quito,,-18000
[BNN PH News] Yolanda most powerful cyclone on Earth could affect up to 12.9M people in SEA http://t.co/ZjUF1mkJY6,1383761748.0,AllNews_PH,Manila,en,,'398272543443795969',Beijing,,28800
New cap! If only i can just 3d MG that super typhoon away from visayas. http://t.co/VeQrt0QtPs,1383761755.0,DenielleOtadoy,,en,,'398272571423997952',Beijing,,28800
"TYPHOON ALERT/PIA 7:During typhoon, public urged to keep an eye on lighted candles/gas lamps.",1383761756.0,PIACentralViz,Cebu,en,,'398272577451204609',Alaska,,-32400
omg! not even typhoon yolanda can stop janet napoles from going to the senate today.,1383761759.0,katleenmae,"T: 8.492048,124.644229",en,,'398272589484675073',Hong Kong,,28800
i had the weirdest dream about yolanda darn,1383761760.0,connefate,phillipines,en,,'398272592202575872',Alaska,,-32400
It's a NO-REVIEW day. Blame Yolanda. @kharelate18 areudone10 @Rajixs baraderogel http://t.co/brcM4FoJmj,1383761761.0,artjhey,"Bacolod City, ",en,,'398272598683181057',Alaska,,-32400
Intense! Senate hearing of Napolones and Yolanda's presence felt.. Phew! Bulls vs Pacers on Fox Sports :),1383761762.0,kathleen_cabalo,philippines,en,,'398272600956104705',Hong Kong,,28800
Keep safe Cebu and the entire Philippines. GOD is stronger than the strongest typhoon! Praying for ya'll. #Cebu #Philippines #typhoonyolanda,1383761768.0,23tim,Sydney,en,,'398272628114206721',Sydney,,39600
bullshit! #YolandaPH,1383761768.0,chuchuswagger,,en,,'398272625123655680',Beijing,,28800
Looks gloomy outside. It seems that the super typhoon is already inside the Philippine area of responsibility.,1383761771.0,nyctowivern,,en,,'398272638511874048',,,
Just in: #Cebu Gov. Hilario P. #Davide III suspends work at Capitol and the entire province of #Cebu 12nn today. #YolandaPH,1383761772.0,cebugovph,"Cebu, Philippines",en,,'398272642006142976',Beijing,,28800
Yolanda Adams x Never Give Up ,1383761774.0,lovelytisha_,Psalm 18:1 ,en,,'398272653662117888',Arizona,,-25200
Storm Prayer Brigade:Spare us Lord from the threat of typhoon YOLANDA. We lift our safety unto your loving arms... http://t.co/uPmOmiW5ZU,1383761775.0,Foxcom_Gilmore,Gilmore IT Center,en,,'398272655528591360',Taipei,,28800
"A Category 5 hurricane/typhoon, like Yolanda (Haiyan) would cause catastrophic damage: A high percentage of framed... http://t.co/BHEqqodSaa",1383761775.0,iDocSoftware,,en,,'398272657785126912',Tijuana,,-28800
"Keep safe Bicol,typhoon is coming.",1383761776.0,clyderuiz,Legazpi City,en,,'398272658661736448',Alaska,,-32400
"Typhoon!? Sweet, Mother-Nature is just all about ""fuck the Philippines"" this season.",1383761777.0,sayslyle,SEA,en,,'398272663270850561',Beijing,,28800
"Rainfall Advisory No. 04 #MPRSDWeather System: TYPHOON ""YOLANDA""Issued at: 10:00 AM, 07 November 2013... http://t.co/bCvPdfgzja",1383761780.0,dost_pagasa,"Quezon City, PHILIPPINES",en,,'398272676554235904',Singapore,,28800
"Weather News - Super Typhoon Haiyan heading for Philippines after sweeping through Palau, Micronesia http://t.co/AuTFTwCwqZ",1383761782.0,SomisKingsman,"Somis, CA",en,,'398272685790085121',Arizona,,-25200
"@Royding5SOS oh yes i gladly will, i hope the typhoon cuts their wifi or smth",1383761783.0,PUTANGNALUKE,5soz ples,en,,'398272690982617089',Pacific Time (US & Canada),,-28800
Be safe everyone! #typhoon #Yolanda #prayforthePhilippines http://t.co/QushJnGaXd,1383761794.0,itsmenicah946,Living in a planet named EARTH,en,,'398272737829212160',Pacific Time (US & Canada),,-28800
We don't have class due to  the typhoon #YolandaPH  :(,1383761795.0,Jackie_Nialler,Philippines,en,,'398272740966154241',Beijing,,28800
Where's the super typhoon?,1383761795.0,FYuOfficial,Palompon Leyte,en,,'398272740454449155',Baghdad,,10800
Philippines Trends  Change #votearianagrande Senate #votecherlloyd #YolandaPH #pray #SarahGOnMinute2WinItPH iPhone 3G God Bless Philippines,1383761796.0,ezekielescobar1,Cavite City  (First District),en,,'398272743046533120',Beijing,,28800
"Back to back issue with Napoles and Typhoon Yolanda. God bless us, Philippines!",1383761799.0,claudinified,"Davao City, Philippines",en,,'398272757042905088',Alaska,,-32400
due to typoon yolanda surfing festival will be  on nov. 11-13...pls be advised...thank you and god bless us all http://t.co/Oj8VSNoAF5,1383761800.0,surflanuza,"lanuza, philippines",en,,'398272760721326080',,,
Mom Meets World: Monster Typhoon http://t.co/Thg4DilaH3,1383761809.0,maanlaxa,"Davao, Philippines",en,,'398272800365891585',Kuala Lumpur,,28800
Since they're busy inside... i'll just chill on my swing outside. Hahahahaha... im tired of that typhoon. Ayaw ko nang maghakot :),1383761809.0,nostaljaelis,"santa cruz, laguna",en,,'398272800609161216',Beijing,,28800
"Mother, father, brother where are you? I'm alone in the house. Typhoon Yolanda is coming! Ahhhh!!!  #YolandaPH",1383761811.0,jess_jayson,Philippines,en,,'398272808007913472',Beijing,,28800
current &amp; accurate location #supertyphoon #Haiyan according to Japan Meteorological Agency #JMA #violent http://t.co/wJZa7Eman8,1383761813.0,WinoKalfan,4001.PH | 6000.AUS | A1A.CA ,en,,'398272813372436480',Perth,,28800
yolanda why visayas huhu paki explain I don't love you,1383761816.0,zhalouuuu,narnia,en,,'398272827679203328',Alaska,,-32400
I hate this typhoon...,1383761819.0,richardraphaeld,bacolod city,en,,'398272839079301120',,,
We pray that God protect us &amp; our brothers &amp; sisters in the Visayas. Typhoon Yolanda still carries 280km/hr. #Prayerforthevisayas,1383761820.0,ndjamm,,en,,'398272846205427712',,,
"It seems Janet Napoles dwarfed Yolanda. Turn your TV on, every local channel is glued to the senate hearing on the 'pork barrel scam'.",1383761821.0,coolbuster,Philippines,en,,'398272849271877633',Singapore,,28800
I just feel bad for the people of Vizayas as they will be hit directly by this super typhoon.,1383761832.0,nyctowivern,,en,,'398272893928239104',,,
@ItsMe__OfCourse I want to be your friend Yolanda. I really do. But you cant go talking shit online then act like u said nothing at school,1383761832.0,TheDiaryOfMicky,,en,,'398272895744761857',,,
"Heavenly Father, protect us from the super typhoon Yolanda. #YolandaPH",1383761833.0,geli19lee,Philippines,en,,'398272898580107264',Pacific Time (US & Canada),,-28800
yolanda is either crying or peeing atm #typhoonupdates,1383761834.0,acidic5sos,#TropangSkwater ,en,,'398272902694313984',Bangkok,,25200
"#YolandaPH signal no. 2 now raised over 10 areas, signal no. 1 over 30 areas: http://t.co/pcYXuyP9Os #psa",1383761837.0,ambebi,somewhere over the rainbow.,en,,'398272917022072832',Hong Kong,,28800
#YolandaPH Where Are You Know When Im Thinking Of You. XD,1383761838.0,Jasensational,"Brazil,Rio de Janeiro",en,,'398272919656083456',Beijing,,28800
Hope that Janet Napoles will not excuse herself just because of Super Storm Yolanda #Senate #PorkBarrel #YolandaPH,1383761838.0,JulzRadn,"Los Santos, San Andreas???",en,,'398272922713735168',International Date Line West,,-39600
Fever and Yolanda GO AWAY.,1383761840.0,JessaMylce,"Naga City, Bicol, Philippines",en,,'398272929735012352',Alaska,,-32400
period + typhoon. not my best day,1383761842.0,potatocraic,liam out of five  ||||,en,,'398272935653158912',Central Time (US & Canada),,-21600
#YolandaPH #pray,1383761843.0,iambeenorain,Philippines,en,,'398272941139312640',Beijing,,28800
Incoming Yolanda ATTACK!,1383761852.0,papaselvs,Naga City,en,,'398272981358489600',Beijing,,28800
Here's hoping Yolanda &lt; Yoling #TyphoonYolanda #AskYourGrandparents,1383761854.0,SamYunono,"Republika ng Makati, Pilipinas",en,,'398272989805809664',Hong Kong,,28800
"Because of the typhoon, I had more sleep. Some sort of benefit :D",1383761863.0,DziAnn,Phililpines,en,,'398273026489196544',Beijing,,28800
"Brace yourselves ""bagyong Yolanda"" posts are coming.",1383761864.0,itsmereevo,,en,,'398273029240651777',Beijing,,28800
"Typhoon Yolanda should make landfall on the east coast around 2AM, buckle up... http://t.co/cSRgrDAzaM",1383761867.0,diveSavedra,"Moalboal, Cebu, Philippines",en,,'398273042574761984',Singapore,,28800
"DEAR YOLANDA, would you mind if next week within Davao napod ka mag tambay? :))",1383761868.0,heyJofie,,en,,'398273046479261696',Bogota,,-18000
"Weather Waiver for Manila Not a hot topic for most of you, but my wife is there... super typhoon, ""strongest st... http://t.co/hsBR7Pq3sy",1383761870.0,CGJase,,en,,'398273053421211648',,,
No Class !  XD ..Keep safe guys !#yolanda,1383761872.0,BossRevaP,,en,,'398273062837436416',Arizona,,-25200
Super typhoon #YolandaPH looks like the portal to hell! #scary,1383761875.0,imneilthegreat,Cebu City,en,10.2538417,'398273073809346560',Pacific Time (US & Canada),123.8424598,-28800
@Heitor_Games monkey typhoon,1383761875.0,bustfenix,,en,,'398273075634262016',,,
Yolanda puts gov't on alert http://t.co/bXnPwwt9aE,1383761875.0,angbarako,Philippines,en,,'398273077764952065',Taipei,,28800
Another Super Typhoon heading for the Philippines. Landfall within 24 hrs #Haiyan,1383761876.0,AngelinaDraper,Hong Kong  - London  ,en,,'398273080902307840',Hong Kong,,28800
What are the status of flights coming to Cebu today? #YolandaPH,1383761876.0,feanneperez,"Cebu, Philippines",en,,'398273079383580672',Hong Kong,,28800
Super Typhoon Haiyan Beelines for the Philippines http://t.co/fRSuckLFgW #hurricane #typhoon,1383761877.0,HurricaneTrap,,en,,'398273082843881472',Pacific Time (US & Canada),,-28800
"""I don't want to be in a battle, but waiting on the edge of one I can't escape is even worse."" - Pippin, Return of the King #YolandaPH",1383761880.0,micaelapapa,"Quezon City, Philippines",en,,'398273097285263360',Alaska,,-32400
The BFP  disseminate information on precaution for typhoon in the coastal area Brgy. Sto. Nio. http://t.co/Wsj3SybYJY,1383761884.0,biliranisland,"Biliran Island, Philippines",en,11.56649886,'398273112879267841',Taipei,124.40562793,28800
Super Typhoon don't ruin our plan tomorrow. Huhu,1383761884.0,jhen_mateo,Manila Philippines,en,,'398273111608422400',Taipei,,28800
"PIA-13: As part of the preparation for the super typhoon Yolanda, Surigao CDRRMC... | Read: http://t.co/uXIxolZsOS via PIA",1383761885.0,LOCALNEWSNgayon,Philippines,en,,'398273119749935104',,,
"Typhoon Yolanda due to hit around 2AM, good luck everyone http://t.co/dYneFQKoXL",1383761886.0,Sipalay_Diving,Sipalay,en,,'398273121632796673',Alaska,,-32400
TYPHOON NEWS: Category 5 Super Typhoon Haiyan Headed Towards the Philippines - http://t.co/msznDRSPAu (blog) http://t.co/u6WuiNaD5d,1383761887.0,PHILAlerts,Philippines,en,,'398273127287111680',,,
Strongest Storm on Earth in 2013 (280 kph). Stay alert and safe. #YolandaPH #Typhoon #Hurricane #Alert #Safe [pic]: http://t.co/uQIWZsEa95,1383761887.0,junisidro,"Manila, Philippines",en,14.43985056,'398273126976724992',Hong Kong,120.98189615,28800
"Let us all pray to the Almighty to take control of the coming super typhoon #YolandaPH.  God with your mercy, we ask you to calm the storm.",1383761889.0,EmiLyAstroguLL,,en,,'398273135201357824',,,
@leolastimosa God forbid this from happening!!!!! #Yolanda #LordHaveMercyOnThePhilippines,1383761890.0,AngeliPV,Manila,en,,'398273138393243649',Hong Kong,,28800
Napoles' hearing and #YolandaPH all in one day. Hmmm. A memorable day it is.,1383761896.0,TheThirdie,"Cebu, Philippines",en,,'398273165215813632',Alaska,,-32400
Yolanda is here. Keep the Faith Filipinos.,1383761897.0,mynameis_MIG,,en,,'398273167841456128',Beijing,,28800
May taga CNN na pupunta dito to welcome #YolandaPH ! Should just drop by my house. #mom,1383761898.0,aybikaterin,Between sleep & wakefulness,en,,'398273173935755264',Singapore,,28800
where thy typhoon?,1383761899.0,sweetsteysh,California.   Philippines.,en,,'398273175684788224',Bangkok,,25200
"Rainfall Advisory No. 04 #MPRSD Weather System: TYPHOON ""YOLANDA"" Issued at: 10:00 AM, 07 November 2013... http://t.co/RM33wvkoYF ...",1383761902.0,UmuulanPH,Philippines,en,,'398273191145377792',,,
Securing my things in preparation for the typhoon Yolanda  hopefully it won't hit Albay  too hard http://t.co/FRzcYiNiqn,1383761904.0,simplyjoanna29,"Legazpi City, Philippines",en,,'398273195767525376',Alaska,,-32400
Typhoon Yolanda = one big-ass scary typhoon,1383761907.0,JedLlorente,Brunei/Philippines,en,,'398273208446500864',Kuala Lumpur,,28800
Yolanda is coming. Praaaaaay.,1383761907.0,ChrisBating,,en,,'398273208106745856',Arizona,,-25200
Typhoon freeze you my nigga,1383761908.0,itsbridgetteee, . ,en,,'398273213131526144',Pacific Time (US & Canada),,-28800
"Keep safe guys RT@AstroNierra: Sooo, #YOLONDAPH is now a Category 5 super typhoon.",1383761913.0,chelsisanpedro,Laughing City,en,,'398273236112125952',Pacific Time (US & Canada),,-28800
I was supposed to take a trip to Bacolod City today. But I was advise by my Boss to cancel the trip due to the typhoon which will make...,1383761914.0,nyctowivern,,en,,'398273237521420288',,,
No work for #Cebu prov'l Capitol office employees this afternoon to prepare for typhoon #YolandaPH | @ador_mayol,1383761918.0,cebudailynews,"NRA, Cebu City, Philippines",en,,'398273256765267968',Hong Kong,,28800
Reading about the updates of Typhoon Yolanda.#noclasses2day#hopethatnothingsgonnagowrong,1383761918.0,AelahsMae,,en,,'398273255795994625',,,
the super typhoon is coming GODBLESS US,1383761920.0,babyyynana,,en,,'398273263287021568',Arizona,,-25200
Typhoon Jenny has made landfall,1383761920.0,felipesalvosa,Manila,en,,'398273262951493632',Singapore,,28800
Typhoon came early for Janet Napoles.. Senate Blue Ribbon Committee hearing right now.,1383761921.0,JosephSale,Pinas,en,,'398273270148915200',Hong Kong,,28800
"Just woke up! The typhoon is coming, the winds are gettinv stronger. #voteaustinmahone #voteaustinmahone",1383761923.0,Royceelalat,Ameezy | Hazza | Boobear,en,,'398273278273273856',Tokyo,,32400
IMG ver of @sunstarcebu's Advisory #YolandaPH #AndamSugbo http://t.co/cor8RQdCPs,1383761926.0,KaeBatiq, JPN  CEB,en,,'398273290323496960',Irkutsk,,32400
"Hello there again Cebu!! Yolanda, you better be good!! :)) http://t.co/vbs6nBSPN6",1383761926.0,TrishaSPELL,Republic of the Philippines,en,,'398273289657020416',Taipei,,28800
MUNICIPAL DISASTER RISK REDUCTION &amp; MANAGEMENT COUNCIL MEETINGAgenda: Preparation for the Incoming Typhoon -... http://t.co/WlpJGnBE0q,1383761927.0,ErickBLogdat,Philippines,en,,'398273295809654784',Hong Kong,,28800
"""This image of Super Typhoon Haiyan - wind gusts 330kmhr, show one of the best eyewalls you will see for possibly... http://t.co/an63jUk8dx",1383761928.0,ferikmalae,"Dili, East Timor (Timor-Leste)",en,,'398273298221768704',Pacific Time (US & Canada),,-28800
The bitch is coming. Welcome to Ph yolanda!,1383761929.0,debuuie,,en,,'398273300742144001',Pacific Time (US & Canada),,-28800
"It feels like Forks in Cebu with Yolanda around, but where the hell is my edward?",1383761930.0,Rotsanne,Cebu City,en,,'398273308501618689',,,
For updates on #YolandaPH follow @dost_pagasa and visit our feature page: http://t.co/9ZTp7QQC5I,1383761931.0,govph,"Manila, Philippines",en,,'398273309759901696',Singapore,,28800
#YolandaPH Keepsafe=))),1383761932.0,joleeeenss,"MNL, PH",en,,'398273312901853185',Pacific Time (US & Canada),,-28800
Choc cupcake for breakfast. Darn you Yolanda. Anxiety is so bad for ones health *sigh,1383761934.0,RheAy2,NY/CdO,en,,'398273324368687104',Pacific Time (US & Canada),,-28800
Typhoon in Da hood - #news #omg http://t.co/c9cm9nSqEd,1383761937.0,FannyMontalbano,,en,,'398273336364765184',,,
Wearing short and slippers for office today in preparation for #YolandaPH  #praying #gettingready http://t.co/k06I98al6b,1383761941.0,danaguro,Philippines,en,8.47293148,'398273351447506944',Taipei,124.70890833,28800
#Haiyan MT @hurrchris: @kalinCBC Most intense tropical cyclone on planet this yr. Perhaps lack of storms in Atlantic leading to release...,1383761941.0,JWagstaffe,Vancouver,en,,'398273354647732224',Pacific Time (US & Canada),,-28800
